source_video_id,ranking_rank,ranking_group,ranking_lang,ranking_seed_tag,ranking_author,ranking_description,ranking_views,ranking_likes,ranking_comments,ranking_shares,ranking_saves,ranking_duration_s,ranking_ER%_(save+share+cmt)/views,ranking_save_rate%,ranking_cmt_collected,ranking_video_url,video_original_file,video_account_name,video_video_id,summary_cut_count,summary_estimated_video_end_time,summary_avg_cut_duration,summary_median_cut_duration,summary_min_cut_duration,summary_max_cut_duration,summary_short_cut_count_lt_0_5s,summary_short_cut_ratio_lt_0_5s,summary_avg_people_count,summary_max_people_count,summary_no_person_count,summary_one_person_count,summary_two_person_count,summary_three_plus_person_count,summary_no_person_ratio,summary_one_person_ratio,summary_two_person_ratio,summary_three_plus_person_ratio,summary_closeup_count,summary_medium_count,summary_full_group_count,summary_wide_count,summary_no_person_shot_count,summary_closeup_ratio,summary_medium_ratio,summary_full_group_ratio,summary_wide_ratio,summary_no_person_shot_ratio,summary_dominant_shot_size,summary_dominant_people_bucket,summary_first_cut_duration,summary_first_cut_people_count,summary_first_cut_shot_size,summary_first_3s_cut_count,summary_first_3s_avg_cut_duration,summary_first_3s_closeup_ratio,summary_first_3s_one_person_ratio,summary_first_3s_two_plus_ratio,summary_hook_pattern_flag,script_language,script_transcript_ko,script_hook_text_ko,script_dialogue_grammar_tags,script_romance_trope_tags,script_hook_type,script_story_type,script_has_transcript,cut_cut_id,cut_start_time,cut_end_time,cut_duration,yolo_people_count_raw,yolo_people_count_filtered,yolo_max_person_height_ratio,yolo_max_person_width_ratio,yolo_max_person_area_ratio,yolo_max_confidence,yolo_avg_confidence,yolo_shot_size_yolo,analysis_match_status,crawl_date,crawl_batch_id,market,tag_version,classifier_model,tag_confidence,human_reviewed,content_type,hook_modality,visual_hook_type,male_lead_type,setting,narration_form,general_reason
7653471864563551508,2,EN,EN,verticaldrama,trendyrama0,"Lu Zheng is really obsessed with her. Drama Title: My Game, My Rules/ Break Free #MyGameMyRules #BreakFree",476300,51200,141,1628,16100,52,3.752,3.38,0,https://www.tiktok.com/@trendyrama0/video/7653471864563551508,trendyrama0 - 7653471864563551508.mp4,trendyrama0,7653471864563551508,37,52.233,1.412,1.333,0.067,2.733,1,0.027,0.73,2,12,23,2,0,0.3243,0.6216,0.0541,0.0,22,3,0,0,12,0.5946,0.0811,0.0,0.0,0.3243,close_up_or_upper_body,1_one_person,0.8,1,medium_shot,3,1.211,0.3333,0.6667,0.0,none,en,[NO_SPEECH_DETECTED],,,,,,yes,25,31.233,33.867,2.633,1,1,0.9704,0.9953,0.9658,0.9105,0.9105,close_up_or_upper_body,ranking+summary+transcript+cut_yolo,2026-07-06,batch_260706_full100,EN,v2.1,claude-sonnet-5,0.55,false,drama_clip,text_overlay,text_card_setup,dominant_possessive|dangerous_forbidden,chaebol_highsociety,no_speech,
7653471864563551508,2,EN,EN,verticaldrama,trendyrama0,"Lu Zheng is really obsessed with her. Drama Title: My Game, My Rules/ Break Free #MyGameMyRules #BreakFree",476300,51200,141,1628,16100,52,3.752,3.38,0,https://www.tiktok.com/@trendyrama0/video/7653471864563551508,trendyrama0 - 7653471864563551508.mp4,trendyrama0,7653471864563551508,37,52.233,1.412,1.333,0.067,2.733,1,0.027,0.73,2,12,23,2,0,0.3243,0.6216,0.0541,0.0,22,3,0,0,12,0.5946,0.0811,0.0,0.0,0.3243,close_up_or_upper_body,1_one_person,0.8,1,medium_shot,3,1.211,0.3333,0.6667,0.0,none,en,[NO_SPEECH_DETECTED],,,,,,yes,26,33.867,35.267,1.4,1,1,0.9256,0.9956,0.9215,0.792,0.792,close_up_or_upper_body,ranking+summary+transcript+cut_yolo,2026-07-06,batch_260706_full100,EN,v2.1,claude-sonnet-5,0.55,false,drama_clip,text_overlay,text_card_setup,dominant_possessive|dangerous_forbidden,chaebol_highsociety,no_speech,
7653471864563551508,2,EN,EN,verticaldrama,trendyrama0,"Lu Zheng is really obsessed with her. Drama Title: My Game, My Rules/ Break Free #MyGameMyRules #BreakFree",476300,51200,141,1628,16100,52,3.752,3.38,0,https://www.tiktok.com/@trendyrama0/video/7653471864563551508,trendyrama0 - 7653471864563551508.mp4,trendyrama0,7653471864563551508,37,52.233,1.412,1.333,0.067,2.733,1,0.027,0.73,2,12,23,2,0,0.3243,0.6216,0.0541,0.0,22,3,0,0,12,0.5946,0.0811,0.0,0.0,0.3243,close_up_or_upper_body,1_one_person,0.8,1,medium_shot,3,1.211,0.3333,0.6667,0.0,none,en,[NO_SPEECH_DETECTED],,,,,,yes,27,35.267,36.433,1.167,2,2,0.7328,0.2754,0.2018,0.8111,0.6932,medium_shot,ranking+summary+transcript+cut_yolo,2026-07-06,batch_260706_full100,EN,v2.1,claude-sonnet-5,0.55,false,drama_clip,text_overlay,text_card_setup,dominant_possessive|dangerous_forbidden,chaebol_highsociety,no_speech,
7653471864563551508,2,EN,EN,verticaldrama,trendyrama0,"Lu Zheng is really obsessed with her. Drama Title: My Game, My Rules/ Break Free #MyGameMyRules #BreakFree",476300,51200,141,1628,16100,52,3.752,3.38,0,https://www.tiktok.com/@trendyrama0/video/7653471864563551508,trendyrama0 - 7653471864563551508.mp4,trendyrama0,7653471864563551508,37,52.233,1.412,1.333,0.067,2.733,1,0.027,0.73,2,12,23,2,0,0.3243,0.6216,0.0541,0.0,22,3,0,0,12,0.5946,0.0811,0.0,0.0,0.3243,close_up_or_upper_body,1_one_person,0.8,1,medium_shot,3,1.211,0.3333,0.6667,0.0,none,en,[NO_SPEECH_DETECTED],,,,,,yes,28,36.433,37.767,1.333,2,1,0.8223,0.8418,0.6922,0.6389,0.6389,close_up_or_upper_body,ranking+summary+transcript+cut_yolo,2026-07-06,batch_260706_full100,EN,v2.1,claude-sonnet-5,0.55,false,drama_clip,text_overlay,text_card_setup,dominant_possessive|dangerous_forbidden,chaebol_highsociety,no_speech,
7653471864563551508,2,EN,EN,verticaldrama,trendyrama0,"Lu Zheng is really obsessed with her. Drama Title: My Game, My Rules/ Break Free #MyGameMyRules #BreakFree",476300,51200,141,1628,16100,52,3.752,3.38,0,https://www.tiktok.com/@trendyrama0/video/7653471864563551508,trendyrama0 - 7653471864563551508.mp4,trendyrama0,7653471864563551508,37,52.233,1.412,1.333,0.067,2.733,1,0.027,0.73,2,12,23,2,0,0.3243,0.6216,0.0541,0.0,22,3,0,0,12,0.5946,0.0811,0.0,0.0,0.3243,close_up_or_upper_body,1_one_person,0.8,1,medium_shot,3,1.211,0.3333,0.6667,0.0,none,en,[NO_SPEECH_DETECTED],,,,,,yes,29,37.767,39.0,1.233,1,1,0.9708,0.9919,0.9629,0.8772,0.8772,close_up_or_upper_body,ranking+summary+transcript+cut_yolo,2026-07-06,batch_260706_full100,EN,v2.1,claude-sonnet-5,0.55,false,drama_clip,text_overlay,text_card_setup,dominant_possessive|dangerous_forbidden,chaebol_highsociety,no_speech,
7653471864563551508,2,EN,EN,verticaldrama,trendyrama0,"Lu Zheng is really obsessed with her. Drama Title: My Game, My Rules/ Break Free #MyGameMyRules #BreakFree",476300,51200,141,1628,16100,52,3.752,3.38,0,https://www.tiktok.com/@trendyrama0/video/7653471864563551508,trendyrama0 - 7653471864563551508.mp4,trendyrama0,7653471864563551508,37,52.233,1.412,1.333,0.067,2.733,1,0.027,0.73,2,12,23,2,0,0.3243,0.6216,0.0541,0.0,22,3,0,0,12,0.5946,0.0811,0.0,0.0,0.3243,close_up_or_upper_body,1_one_person,0.8,1,medium_shot,3,1.211,0.3333,0.6667,0.0,none,en,[NO_SPEECH_DETECTED],,,,,,yes,30,39.0,40.933,1.933,1,1,0.8797,0.9595,0.8441,0.6154,0.6154,close_up_or_upper_body,ranking+summary+transcript+cut_yolo,2026-07-06,batch_260706_full100,EN,v2.1,claude-sonnet-5,0.55,false,drama_clip,text_overlay,text_card_setup,dominant_possessive|dangerous_forbidden,chaebol_highsociety,no_speech,
7653471864563551508,2,EN,EN,verticaldrama,trendyrama0,"Lu Zheng is really obsessed with her. Drama Title: My Game, My Rules/ Break Free #MyGameMyRules #BreakFree",476300,51200,141,1628,16100,52,3.752,3.38,0,https://www.tiktok.com/@trendyrama0/video/7653471864563551508,trendyrama0 - 7653471864563551508.mp4,trendyrama0,7653471864563551508,37,52.233,1.412,1.333,0.067,2.733,1,0.027,0.73,2,12,23,2,0,0.3243,0.6216,0.0541,0.0,22,3,0,0,12,0.5946,0.0811,0.0,0.0,0.3243,close_up_or_upper_body,1_one_person,0.8,1,medium_shot,3,1.211,0.3333,0.6667,0.0,none,en,[NO_SPEECH_DETECTED],,,,,,yes,31,40.933,43.533,2.6,1,1,0.9983,0.9987,0.997,0.8984,0.8984,close_up_or_upper_body,ranking+summary+transcript+cut_yolo,2026-07-06,batch_260706_full100,EN,v2.1,claude-sonnet-5,0.55,false,drama_clip,text_overlay,text_card_setup,dominant_possessive|dangerous_forbidden,chaebol_highsociety,no_speech,
7653471864563551508,2,EN,EN,verticaldrama,trendyrama0,"Lu Zheng is really obsessed with her. Drama Title: My Game, My Rules/ Break Free #MyGameMyRules #BreakFree",476300,51200,141,1628,16100,52,3.752,3.38,0,https://www.tiktok.com/@trendyrama0/video/7653471864563551508,trendyrama0 - 7653471864563551508.mp4,trendyrama0,7653471864563551508,37,52.233,1.412,1.333,0.067,2.733,1,0.027,0.73,2,12,23,2,0,0.3243,0.6216,0.0541,0.0,22,3,0,0,12,0.5946,0.0811,0.0,0.0,0.3243,close_up_or_upper_body,1_one_person,0.8,1,medium_shot,3,1.211,0.3333,0.6667,0.0,none,en,[NO_SPEECH_DETECTED],,,,,,yes,32,43.533,44.867,1.333,1,1,0.8384,0.9775,0.8195,0.6709,0.6709,close_up_or_upper_body,ranking+summary+transcript+cut_yolo,2026-07-06,batch_260706_full100,EN,v2.1,claude-sonnet-5,0.55,false,drama_clip,text_overlay,text_card_setup,dominant_possessive|dangerous_forbidden,chaebol_highsociety,no_speech,
7653471864563551508,2,EN,EN,verticaldrama,trendyrama0,"Lu Zheng is really obsessed with her. Drama Title: My Game, My Rules/ Break Free #MyGameMyRules #BreakFree",476300,51200,141,1628,16100,52,3.752,3.38,0,https://www.tiktok.com/@trendyrama0/video/7653471864563551508,trendyrama0 - 7653471864563551508.mp4,trendyrama0,7653471864563551508,37,52.233,1.412,1.333,0.067,2.733,1,0.027,0.73,2,12,23,2,0,0.3243,0.6216,0.0541,0.0,22,3,0,0,12,0.5946,0.0811,0.0,0.0,0.3243,close_up_or_upper_body,1_one_person,0.8,1,medium_shot,3,1.211,0.3333,0.6667,0.0,none,en,[NO_SPEECH_DETECTED],,,,,,yes,33,44.867,46.0,1.133,0,0,0,0,0,0,0,no_person,ranking+summary+transcript+cut_yolo,2026-07-06,batch_260706_full100,EN,v2.1,claude-sonnet-5,0.55,false,drama_clip,text_overlay,text_card_setup,dominant_possessive|dangerous_forbidden,chaebol_highsociety,no_speech,
7653471864563551508,2,EN,EN,verticaldrama,trendyrama0,"Lu Zheng is really obsessed with her. Drama Title: My Game, My Rules/ Break Free #MyGameMyRules #BreakFree",476300,51200,141,1628,16100,52,3.752,3.38,0,https://www.tiktok.com/@trendyrama0/video/7653471864563551508,trendyrama0 - 7653471864563551508.mp4,trendyrama0,7653471864563551508,37,52.233,1.412,1.333,0.067,2.733,1,0.027,0.73,2,12,23,2,0,0.3243,0.6216,0.0541,0.0,22,3,0,0,12,0.5946,0.0811,0.0,0.0,0.3243,close_up_or_upper_body,1_one_person,0.8,1,medium_shot,3,1.211,0.3333,0.6667,0.0,none,en,[NO_SPEECH_DETECTED],,,,,,yes,34,46.0,48.733,2.733,1,1,0.9953,0.961,0.9565,0.7015,0.7015,close_up_or_upper_body,ranking+summary+transcript+cut_yolo,2026-07-06,batch_260706_full100,EN,v2.1,claude-sonnet-5,0.55,false,drama_clip,text_overlay,text_card_setup,dominant_possessive|dangerous_forbidden,chaebol_highsociety,no_speech,
7653471864563551508,2,EN,EN,verticaldrama,trendyrama0,"Lu Zheng is really obsessed with her. Drama Title: My Game, My Rules/ Break Free #MyGameMyRules #BreakFree",476300,51200,141,1628,16100,52,3.752,3.38,0,https://www.tiktok.com/@trendyrama0/video/7653471864563551508,trendyrama0 - 7653471864563551508.mp4,trendyrama0,7653471864563551508,37,52.233,1.412,1.333,0.067,2.733,1,0.027,0.73,2,12,23,2,0,0.3243,0.6216,0.0541,0.0,22,3,0,0,12,0.5946,0.0811,0.0,0.0,0.3243,close_up_or_upper_body,1_one_person,0.8,1,medium_shot,3,1.211,0.3333,0.6667,0.0,none,en,[NO_SPEECH_DETECTED],,,,,,yes,35,48.733,49.733,1.0,0,0,0,0,0,0,0,no_person,ranking+summary+transcript+cut_yolo,2026-07-06,batch_260706_full100,EN,v2.1,claude-sonnet-5,0.55,false,drama_clip,text_overlay,text_card_setup,dominant_possessive|dangerous_forbidden,chaebol_highsociety,no_speech,
7653471864563551508,2,EN,EN,verticaldrama,trendyrama0,"Lu Zheng is really obsessed with her. Drama Title: My Game, My Rules/ Break Free #MyGameMyRules #BreakFree",476300,51200,141,1628,16100,52,3.752,3.38,0,https://www.tiktok.com/@trendyrama0/video/7653471864563551508,trendyrama0 - 7653471864563551508.mp4,trendyrama0,7653471864563551508,37,52.233,1.412,1.333,0.067,2.733,1,0.027,0.73,2,12,23,2,0,0.3243,0.6216,0.0541,0.0,22,3,0,0,12,0.5946,0.0811,0.0,0.0,0.3243,close_up_or_upper_body,1_one_person,0.8,1,medium_shot,3,1.211,0.3333,0.6667,0.0,none,en,[NO_SPEECH_DETECTED],,,,,,yes,36,49.733,52.167,2.433,3,2,0.852,0.9838,0.8382,0.6733,0.6608,close_up_or_upper_body,ranking+summary+transcript+cut_yolo,2026-07-06,batch_260706_full100,EN,v2.1,claude-sonnet-5,0.55,false,drama_clip,text_overlay,text_card_setup,dominant_possessive|dangerous_forbidden,chaebol_highsociety,no_speech,
7653471864563551508,2,EN,EN,verticaldrama,trendyrama0,"Lu Zheng is really obsessed with her. Drama Title: My Game, My Rules/ Break Free #MyGameMyRules #BreakFree",476300,51200,141,1628,16100,52,3.752,3.38,0,https://www.tiktok.com/@trendyrama0/video/7653471864563551508,trendyrama0 - 7653471864563551508.mp4,trendyrama0,7653471864563551508,37,52.233,1.412,1.333,0.067,2.733,1,0.027,0.73,2,12,23,2,0,0.3243,0.6216,0.0541,0.0,22,3,0,0,12,0.5946,0.0811,0.0,0.0,0.3243,close_up_or_upper_body,1_one_person,0.8,1,medium_shot,3,1.211,0.3333,0.6667,0.0,none,en,[NO_SPEECH_DETECTED],,,,,,yes,37,52.167,52.233,0.067,0,0,0,0,0,0,0,no_person,ranking+summary+transcript+cut_yolo,2026-07-06,batch_260706_full100,EN,v2.1,claude-sonnet-5,0.55,false,drama_clip,text_overlay,text_card_setup,dominant_possessive|dangerous_forbidden,chaebol_highsociety,no_speech,
7656064176946777365,3,EN,EN,verticaldrama,trendyrama0,"when a psychotic, obsessive person wants your attention, he'll do everything to get it. Drama Title: My Game,",507200,62200,169,1840,15100,59,3.373,2.977,0,https://www.tiktok.com/@trendyrama0/video/7656064176946777365,trendyrama0 - 7656064176946777365.mp4,trendyrama0,7656064176946777365,46,59.7,1.298,1.05,0.067,4.2,1,0.0217,0.978,2,7,33,6,0,0.1522,0.7174,0.1304,0.0,35,3,1,0,7,0.7609,0.0652,0.0217,0.0,0.1522,close_up_or_upper_body,1_one_person,1.0,1,close_up_or_upper_body,3,1.244,1.0,1.0,0.0,closeup_hook,en,"사랑해, 사랑해","사랑해, 사랑해",love_confession_or_desire,obsessive_devotion,confession_or_desire_hook,emotion_reaction_driven,yes,1,0.0,1.0,1.0,1,1,0.7094,0.7267,0.5155,0.7608,0.7608,close_up_or_upper_body,ranking+summary+transcript+cut_yolo,2026-07-06,batch_260706_full100,EN,v2.1,claude-sonnet-5,0.58,false,drama_clip,dialogue,,dominant_possessive|dangerous_forbidden,general_setting,dialogue_only,"setting: 클로즈업 위주 컷과 대사 ""사랑해""만으로는 장소·직업·시대적 배경을 판별할 시각 정보나 단서가 전혀 없어 general_setting으로 분류함"
7656064176946777365,3,EN,EN,verticaldrama,trendyrama0,"when a psychotic, obsessive person wants your attention, he'll do everything to get it. Drama Title: My Game,",507200,62200,169,1840,15100,59,3.373,2.977,0,https://www.tiktok.com/@trendyrama0/video/7656064176946777365,trendyrama0 - 7656064176946777365.mp4,trendyrama0,7656064176946777365,46,59.7,1.298,1.05,0.067,4.2,1,0.0217,0.978,2,7,33,6,0,0.1522,0.7174,0.1304,0.0,35,3,1,0,7,0.7609,0.0652,0.0217,0.0,0.1522,close_up_or_upper_body,1_one_person,1.0,1,close_up_or_upper_body,3,1.244,1.0,1.0,0.0,closeup_hook,en,"사랑해, 사랑해","사랑해, 사랑해",love_confession_or_desire,obsessive_devotion,confession_or_desire_hook,emotion_reaction_driven,yes,2,1.0,2.7,1.7,2,1,0.8717,0.9879,0.8612,0.6738,0.6738,close_up_or_upper_body,ranking+summary+transcript+cut_yolo,2026-07-06,batch_260706_full100,EN,v2.1,claude-sonnet-5,0.58,false,drama_clip,dialogue,,dominant_possessive|dangerous_forbidden,general_setting,dialogue_only,"setting: 클로즈업 위주 컷과 대사 ""사랑해""만으로는 장소·직업·시대적 배경을 판별할 시각 정보나 단서가 전혀 없어 general_setting으로 분류함"
7656064176946777365,3,EN,EN,verticaldrama,trendyrama0,"when a psychotic, obsessive person wants your attention, he'll do everything to get it. Drama Title: My Game,",507200,62200,169,1840,15100,59,3.373,2.977,0,https://www.tiktok.com/@trendyrama0/video/7656064176946777365,trendyrama0 - 7656064176946777365.mp4,trendyrama0,7656064176946777365,46,59.7,1.298,1.05,0.067,4.2,1,0.0217,0.978,2,7,33,6,0,0.1522,0.7174,0.1304,0.0,35,3,1,0,7,0.7609,0.0652,0.0217,0.0,0.1522,close_up_or_upper_body,1_one_person,1.0,1,close_up_or_upper_body,3,1.244,1.0,1.0,0.0,closeup_hook,en,"사랑해, 사랑해","사랑해, 사랑해",love_confession_or_desire,obsessive_devotion,confession_or_desire_hook,emotion_reaction_driven,yes,3,2.7,3.733,1.033,1,1,0.9523,0.9009,0.8579,0.8171,0.8171,close_up_or_upper_body,ranking+summary+transcript+cut_yolo,2026-07-06,batch_260706_full100,EN,v2.1,claude-sonnet-5,0.58,false,drama_clip,dialogue,,dominant_possessive|dangerous_forbidden,general_setting,dialogue_only,"setting: 클로즈업 위주 컷과 대사 ""사랑해""만으로는 장소·직업·시대적 배경을 판별할 시각 정보나 단서가 전혀 없어 general_setting으로 분류함"
7656064176946777365,3,EN,EN,verticaldrama,trendyrama0,"when a psychotic, obsessive person wants your attention, he'll do everything to get it. Drama Title: My Game,",507200,62200,169,1840,15100,59,3.373,2.977,0,https://www.tiktok.com/@trendyrama0/video/7656064176946777365,trendyrama0 - 7656064176946777365.mp4,trendyrama0,7656064176946777365,46,59.7,1.298,1.05,0.067,4.2,1,0.0217,0.978,2,7,33,6,0,0.1522,0.7174,0.1304,0.0,35,3,1,0,7,0.7609,0.0652,0.0217,0.0,0.1522,close_up_or_upper_body,1_one_person,1.0,1,close_up_or_upper_body,3,1.244,1.0,1.0,0.0,closeup_hook,en,"사랑해, 사랑해","사랑해, 사랑해",love_confession_or_desire,obsessive_devotion,confession_or_desire_hook,emotion_reaction_driven,yes,4,3.733,5.5,1.767,1,0,0,0,0,0,0,no_person,ranking+summary+transcript+cut_yolo,2026-07-06,batch_260706_full100,EN,v2.1,claude-sonnet-5,0.58,false,drama_clip,dialogue,,dominant_possessive|dangerous_forbidden,general_setting,dialogue_only,"setting: 클로즈업 위주 컷과 대사 ""사랑해""만으로는 장소·직업·시대적 배경을 판별할 시각 정보나 단서가 전혀 없어 general_setting으로 분류함"
7656064176946777365,3,EN,EN,verticaldrama,trendyrama0,"when a psychotic, obsessive person wants your attention, he'll do everything to get it. Drama Title: My Game,",507200,62200,169,1840,15100,59,3.373,2.977,0,https://www.tiktok.com/@trendyrama0/video/7656064176946777365,trendyrama0 - 7656064176946777365.mp4,trendyrama0,7656064176946777365,46,59.7,1.298,1.05,0.067,4.2,1,0.0217,0.978,2,7,33,6,0,0.1522,0.7174,0.1304,0.0,35,3,1,0,7,0.7609,0.0652,0.0217,0.0,0.1522,close_up_or_upper_body,1_one_person,1.0,1,close_up_or_upper_body,3,1.244,1.0,1.0,0.0,closeup_hook,en,"사랑해, 사랑해","사랑해, 사랑해",love_confession_or_desire,obsessive_devotion,confession_or_desire_hook,emotion_reaction_driven,yes,5,5.5,6.0,0.5,1,1,0.9938,0.9845,0.9784,0.8412,0.8412,close_up_or_upper_body,ranking+summary+transcript+cut_yolo,2026-07-06,batch_260706_full100,EN,v2.1,claude-sonnet-5,0.58,false,drama_clip,dialogue,,dominant_possessive|dangerous_forbidden,general_setting,dialogue_only,"setting: 클로즈업 위주 컷과 대사 ""사랑해""만으로는 장소·직업·시대적 배경을 판별할 시각 정보나 단서가 전혀 없어 general_setting으로 분류함"
7656064176946777365,3,EN,EN,verticaldrama,trendyrama0,"when a psychotic, obsessive person wants your attention, he'll do everything to get it. Drama Title: My Game,",507200,62200,169,1840,15100,59,3.373,2.977,0,https://www.tiktok.com/@trendyrama0/video/7656064176946777365,trendyrama0 - 7656064176946777365.mp4,trendyrama0,7656064176946777365,46,59.7,1.298,1.05,0.067,4.2,1,0.0217,0.978,2,7,33,6,0,0.1522,0.7174,0.1304,0.0,35,3,1,0,7,0.7609,0.0652,0.0217,0.0,0.1522,close_up_or_upper_body,1_one_person,1.0,1,close_up_or_upper_body,3,1.244,1.0,1.0,0.0,closeup_hook,en,"사랑해, 사랑해","사랑해, 사랑해",love_confession_or_desire,obsessive_devotion,confession_or_desire_hook,emotion_reaction_driven,yes,6,6.0,7.533,1.533,2,0,0,0,0,0,0,no_person,ranking+summary+transcript+cut_yolo,2026-07-06,batch_260706_full100,EN,v2.1,claude-sonnet-5,0.58,false,drama_clip,dialogue,,dominant_possessive|dangerous_forbidden,general_setting,dialogue_only,"setting: 클로즈업 위주 컷과 대사 ""사랑해""만으로는 장소·직업·시대적 배경을 판별할 시각 정보나 단서가 전혀 없어 general_setting으로 분류함"
7656064176946777365,3,EN,EN,verticaldrama,trendyrama0,"when a psychotic, obsessive person wants your attention, he'll do everything to get it. Drama Title: My Game,",507200,62200,169,1840,15100,59,3.373,2.977,0,https://www.tiktok.com/@trendyrama0/video/7656064176946777365,trendyrama0 - 7656064176946777365.mp4,trendyrama0,7656064176946777365,46,59.7,1.298,1.05,0.067,4.2,1,0.0217,0.978,2,7,33,6,0,0.1522,0.7174,0.1304,0.0,35,3,1,0,7,0.7609,0.0652,0.0217,0.0,0.1522,close_up_or_upper_body,1_one_person,1.0,1,close_up_or_upper_body,3,1.244,1.0,1.0,0.0,closeup_hook,en,"사랑해, 사랑해","사랑해, 사랑해",love_confession_or_desire,obsessive_devotion,confession_or_desire_hook,emotion_reaction_driven,yes,7,7.533,8.567,1.033,1,1,0.9772,0.9746,0.9524,0.8173,0.8173,close_up_or_upper_body,ranking+summary+transcript+cut_yolo,2026-07-06,batch_260706_full100,EN,v2.1,claude-sonnet-5,0.58,false,drama_clip,dialogue,,dominant_possessive|dangerous_forbidden,general_setting,dialogue_only,"setting: 클로즈업 위주 컷과 대사 ""사랑해""만으로는 장소·직업·시대적 배경을 판별할 시각 정보나 단서가 전혀 없어 general_setting으로 분류함"
7656064176946777365,3,EN,EN,verticaldrama,trendyrama0,"when a psychotic, obsessive person wants your attention, he'll do everything to get it. Drama Title: My Game,",507200,62200,169,1840,15100,59,3.373,2.977,0,https://www.tiktok.com/@trendyrama0/video/7656064176946777365,trendyrama0 - 7656064176946777365.mp4,trendyrama0,7656064176946777365,46,59.7,1.298,1.05,0.067,4.2,1,0.0217,0.978,2,7,33,6,0,0.1522,0.7174,0.1304,0.0,35,3,1,0,7,0.7609,0.0652,0.0217,0.0,0.1522,close_up_or_upper_body,1_one_person,1.0,1,close_up_or_upper_body,3,1.244,1.0,1.0,0.0,closeup_hook,en,"사랑해, 사랑해","사랑해, 사랑해",love_confession_or_desire,obsessive_devotion,confession_or_desire_hook,emotion_reaction_driven,yes,8,8.567,9.1,0.533,1,1,0.9799,0.98,0.9603,0.508,0.508,close_up_or_upper_body,ranking+summary+transcript+cut_yolo,2026-07-06,batch_260706_full100,EN,v2.1,claude-sonnet-5,0.58,false,drama_clip,dialogue,,dominant_possessive|dangerous_forbidden,general_setting,dialogue_only,"setting: 클로즈업 위주 컷과 대사 ""사랑해""만으로는 장소·직업·시대적 배경을 판별할 시각 정보나 단서가 전혀 없어 general_setting으로 분류함"
7656064176946777365,3,EN,EN,verticaldrama,trendyrama0,"when a psychotic, obsessive person wants your attention, he'll do everything to get it. Drama Title: My Game,",507200,62200,169,1840,15100,59,3.373,2.977,0,https://www.tiktok.com/@trendyrama0/video/7656064176946777365,trendyrama0 - 7656064176946777365.mp4,trendyrama0,7656064176946777365,46,59.7,1.298,1.05,0.067,4.2,1,0.0217,0.978,2,7,33,6,0,0.1522,0.7174,0.1304,0.0,35,3,1,0,7,0.7609,0.0652,0.0217,0.0,0.1522,close_up_or_upper_body,1_one_person,1.0,1,close_up_or_upper_body,3,1.244,1.0,1.0,0.0,closeup_hook,en,"사랑해, 사랑해","사랑해, 사랑해",love_confession_or_desire,obsessive_devotion,confession_or_desire_hook,emotion_reaction_driven,yes,9,9.1,9.933,0.833,1,1,0.9784,0.9931,0.9716,0.6314,0.6314,close_up_or_upper_body,ranking+summary+transcript+cut_yolo,2026-07-06,batch_260706_full100,EN,v2.1,claude-sonnet-5,0.58,false,drama_clip,dialogue,,dominant_possessive|dangerous_forbidden,general_setting,dialogue_only,"setting: 클로즈업 위주 컷과 대사 ""사랑해""만으로는 장소·직업·시대적 배경을 판별할 시각 정보나 단서가 전혀 없어 general_setting으로 분류함"
7656064176946777365,3,EN,EN,verticaldrama,trendyrama0,"when a psychotic, obsessive person wants your attention, he'll do everything to get it. Drama Title: My Game,",507200,62200,169,1840,15100,59,3.373,2.977,0,https://www.tiktok.com/@trendyrama0/video/7656064176946777365,trendyrama0 - 7656064176946777365.mp4,trendyrama0,7656064176946777365,46,59.7,1.298,1.05,0.067,4.2,1,0.0217,0.978,2,7,33,6,0,0.1522,0.7174,0.1304,0.0,35,3,1,0,7,0.7609,0.0652,0.0217,0.0,0.1522,close_up_or_upper_body,1_one_person,1.0,1,close_up_or_upper_body,3,1.244,1.0,1.0,0.0,closeup_hook,en,"사랑해, 사랑해","사랑해, 사랑해",love_confession_or_desire,obsessive_devotion,confession_or_desire_hook,emotion_reaction_driven,yes,10,9.933,10.433,0.5,1,1,0.9924,0.9488,0.9415,0.5295,0.5295,close_up_or_upper_body,ranking+summary+transcript+cut_yolo,2026-07-06,batch_260706_full100,EN,v2.1,claude-sonnet-5,0.58,false,drama_clip,dialogue,,dominant_possessive|dangerous_forbidden,general_setting,dialogue_only,"setting: 클로즈업 위주 컷과 대사 ""사랑해""만으로는 장소·직업·시대적 배경을 판별할 시각 정보나 단서가 전혀 없어 general_setting으로 분류함"
